"","X","Nothing","ID_clean","ID_preclean","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","middleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"27",26,115,153,161,"AC-34","B","AC-34B","2017-03-06","125",125,-10,16.41726798,66.06140904,564165.8276,7327480.284,"11:20:00","2017-03-07","plus",0.1,-14.9,"16:22:17","4:02:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.00958662717642802","0.0907742348473215","33.0852501283319","0"
"28",27,115,153,161,"AC-34","B","AC-34B","2017-03-06","125",125,-10,16.41726798,66.06140904,564165.8276,7327480.284,"11:20:00","2017-03-07","plus",0.1,-14.9,"16:21:49","4:01:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","NA","NA","NA","0"
"29",28,292,423,442,"AC-38","C","AC-38C","2022-03-15","100",100,-17,16.11606048,65.89957289,550851.1264,7309168.337,"07:18:30","2022-03-16","plus",0,-5.6,"16:31:26","8:13:00","S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif","0.00366208890521238","0.0375187720255733","45.7503285754497","0"
"30",29,119,168,176,"AC-46","B","AC-46B","2018-03-31","110",110,-10,15.26675247,66.15918547,512031.4368,7337679.111,"10:32:30","2018-04-01","plus",0.2,-8.9,"16:22:51","3:50:00","S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif","0.0084722017238457","0.058957662804931","31.9325426569172","0"
"31",30,290,422,441,"AC-23","C","AC-23C","2022-03-15","75",75,-1,15.40240613,66.19702191,518122.7213,7341929.176,"10:37:00","2022-03-16","plus",0,-5.6,"16:31:26","4:54:00","S1A_IW_SLC__1SDV_20220316T163126_20220316T163153_042349_050C83_200D","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/5_2022-03-16_clip_100/S1A__IW___A_20220316T163126_VV_gamma0-rtc.tif","0.0141456811123103","0.0863478541481493","39.1367015356507","0"
"32",31,121,169,177,"AC-43","B","AC-43B","2018-03-31","40",40,-10,15.29647724,66.09173882,513407.6892,7330167.287,"08:52:30","2018-04-01","plus",0.2,-8.9,"16:22:51","5:30:00","S1A_IW_SLC__1SDV_20180401T162251_20180401T162318_021276_024996_E126","ASCENDING",29,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/17_2018-04-01_clip_100/S1A__IW___A_20180401T162251_VV_gamma0-rtc.tif","0.00994833501758607","0.0686659150848727","32.3829733599729","0"
"33",32,123,170,178,"AC-23","B","AC-23B","2018-03-30","120",120,-8,15.45909231,66.2246367,520653.0315,7345024.777,"09:10:00","2018-03-31","plus",0.1,-8.2,"16:30:24","6:20:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00372003864896156","0.0296452302218707","38.734854932484","0"
"34",33,125,171,179,"AC-21","B","AC-21B","2018-03-30","80",80,-5,15.58142379,66.32569497,526051.5524,7356334.762,"10:47:30","2018-03-31","plus",0.1,-8.2,"16:30:24","4:43:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00702120834279266","0.0569426904418379","37.1075613055779","0"
"35",34,127,172,180,"AC-22","B","AC-22B","2018-03-30","60",60,-5,15.6976547,66.29959822,531291.7265,7353479.21,"12:35:00","2018-03-31","plus",0.1,-8.2,"16:30:24","2:55:00","S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7","ASCENDING",102,213,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif","0.00559673129537265","0.041823220882926","42.5001940530232","0"
"36",35,129,173,181,"AC-42","B","AC-42B","2018-03-29","110",110,-10,15.76104404,65.87253495,534712.811,7305912.951,"11:30:00","2018-03-30","plus",0.1,-7.2,"16:39:14","4:09:00","S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826","ASCENDING",175,212,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif","NA","NA","NA","0"
"37",36,129,173,181,"AC-42","B","AC-42B","2018-03-29","110",110,-10,15.76104404,65.87253495,534712.811,7305912.951,"11:30:00","2018-03-30","plus",0.1,-7.2,"05:21:31","7:09:00","S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540","DESCENDING",168,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif","0.0160025610225734","0.0752075936299385","45.3585714353403","0"
"38",37,129,173,181,"AC-42","B","AC-42B","2018-03-29","110",110,-10,15.76104404,65.87253495,534712.811,7305912.951,"11:30:00","2018-03-30","plus",0.1,-7.2,"05:21:06","7:09:00","S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66","DESCENDING",168,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif","NA","NA","NA","0"
"39",38,172,270,283,"AC-30","B","AC-30B","2022-03-13","230",230,-5,16.3475215,66.10802569,560896.7912,7332605.764,"10:54:30","2022-03-14","plus",0,-3.6,"05:30:07","6:24:00","S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653","DESCENDING",66,374,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif","NA","NA","NA","0"
"40",39,172,270,283,"AC-30","B","AC-30B","2022-03-13","230",230,-5,16.3475215,66.10802569,560896.7912,7332605.764,"10:54:30","2022-03-14","plus",0,-3.6,"05:29:43","6:25:00","S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B","DESCENDING",66,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif","0.00632726682251245","0.0506088371284481","26.9243677287205","0"
"41",40,248,331,344,"AC-26","C","AC-26C","2018-04-02","50",50,-5,16.12773116,66.17593417,550828.7822,7339978.009,"13:45:00","2018-04-03","plus",0,-9.8,"05:36:52","10:09:00","S1B_IW_SLC__1SDV_20180403T053652_20180403T053718_010315_012C56_7486","DESCENDING",139,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_VV_gamma0-rtc.tif","NA","NA","NA","0"
"42",41,209,294,307,"AC-32","C","AC-32C","2017-03-05","185",185,-14,15.94437763,66.0264787,542816.3157,7323183.87,"10:27:30","2017-03-06","plus",0,-14.9,"16:31:04","5:04:00","S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323","ASCENDING",102,214,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif","0.0480778722064657","0.211714355765514","41.0731944744688","0"
"43",42,246,330,343,"AC-25","C","AC-25C","2018-04-02","125",125,-5,15.92966596,66.18915009,541880.3604,7341304.369,"15:20:00","2018-04-03","plus",0,-9.8,"05:36:52","11:44:00","S1B_IW_SLC__1SDV_20180403T053652_20180403T053718_010315_012C56_7486","DESCENDING",139,369,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/16_2018-04-03_clip_100/S1B__IW___D_20180403T053652_VV_gamma0-rtc.tif","0.00542156733303212","0.0524623662408127","29.4020860544328","0"
"44",43,211,295,308,"AC-27","C","AC-27C","2017-03-05","140",140,-10,15.80351497,66.07257278,536364.3222,7328232.328,"12:15:00","2017-03-06","plus",0,-14.9,"16:31:04","3:16:00","S1A_IW_SLC__1SDV_20170306T163104_20170306T163131_015574_01999E_3323","ASCENDING",102,214,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/28_2017-03-06_clip_100/S1A__IW___A_20170306T163104_VV_gamma0-rtc.tif","0.0151311696620138","0.0947780435630149","50.2625501973617","0"
"45",44,213,296,309,"AC-30","C","AC-30C","2017-03-06","35",35,-10,16.40948664,66.08242527,563760.9059,7329814.416,"10:15:00","2017-03-07","plus",0.1,-14.9,"16:22:17","5:07:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/26_2017-03-07_clip_100/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.0151691468046382","0.132788007483393","34.7234054889764","0"
"46",45,213,296,309,"AC-30","C","AC-30C","2017-03-06","35",35,-10,16.40948664,66.08242527,563760.9059,7329814.416,"10:15:00","2017-03-07","plus",0.1,-14.9,"16:21:49","5:06:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5/27_2017-03-07_clip_100/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","NA","NA","NA","0"
